ticket_id,priority,product,region,resolution_hours
T007793,P3,Automation Edge,EMEA,50.7
T007794,P3,Automation Edge,AMER,50.5
T007795,P3,Core Suite,EMEA,20.2
T007796,P3,Automation Edge,APAC,53.6
T007797,P2,Core Suite,AMER,16.4
T007798,P2,Analytics Pro,EMEA,26.2
T007799,P3,Analytics Pro,EMEA,40.3
T007800,P2,Core Suite,APAC,22.7
T007801,P3,Automation Edge,AMER,22.8
T007802,P3,Core Suite,AMER,23.3
T007803,P3,Analytics Pro,APAC,25.6
T007804,P3,Automation Edge,AMER,29.7
T007805,P3,Automation Edge,AMER,32
T007806,P3,Core Suite,AMER,29.9
T007807,P2,Core Suite,AMER,20.5
T007808,P3,Core Suite,AMER,48.4
T007809,P3,Core Suite,AMER,36.6
T007810,P3,Analytics Pro,AMER,24.6
T007811,P3,Automation Edge,EMEA,49.6
T007812,P1,Analytics Pro,AMER,5.3
T007813,P2,Analytics Pro,EMEA,17.1
T007814,P3,Core Suite,AMER,27
T007815,P3,Analytics Pro,EMEA,56
T007816,P3,Automation Edge,AMER,23.5
T007817,P2,Core Suite,AMER,18.1
T007818,P3,Analytics Pro,AMER,45.2
T007819,P3,Core Suite,AMER,35.1
T007820,P2,Core Suite,AMER,17.4
T007821,P1,Analytics Pro,AMER,7.4
T007822,P2,Core Suite,AMER,18.8
T007823,P3,Analytics Pro,AMER,46.5
T007824,P3,Analytics Pro,APAC,18.8
T007825,P3,Core Suite,AMER,48.5
T007826,P3,Analytics Pro,EMEA,43.5
T007827,P2,Automation Edge,AMER,20.4
T007828,P3,Analytics Pro,AMER,51.6
T007829,P2,Automation Edge,AMER,11.4
T007830,P2,Core Suite,EMEA,28.2
T007831,P2,Analytics Pro,AMER,9.4
T007832,P2,Automation Edge,AMER,12.8
T007833,P2,Core Suite,AMER,12.4
T007834,P3,Automation Edge,AMER,28.3
T007835,P2,Core Suite,AMER,18.9
T007836,P3,Analytics Pro,AMER,29.9
T007837,P3,Core Suite,AMER,22.4
T007838,P3,Core Suite,EMEA,23.8
T007839,P2,Core Suite,APAC,17.9
T007840,P3,Automation Edge,AMER,49.4
T007841,P2,Analytics Pro,EMEA,12.2
T007842,P2,Analytics Pro,AMER,16.8
T007843,P3,Core Suite,EMEA,33.1
T007844,P3,Analytics Pro,AMER,42.3
T007845,P3,Core Suite,EMEA,39.1
T007846,P3,Analytics Pro,AMER,19.7
T007847,P2,Core Suite,AMER,17.5
T007848,P3,Automation Edge,AMER,40.5
T007849,P3,Core Suite,AMER,23.7
T007850,P2,Analytics Pro,EMEA,19.9
T007851,P2,Analytics Pro,AMER,17.4
T007852,P1,Core Suite,EMEA,5.6
T007853,P2,Core Suite,EMEA,15.4
T007854,P3,Core Suite,AMER,26.3
T007855,P3,Analytics Pro,AMER,28.6
T007856,P2,Automation Edge,AMER,23.4
T007857,P3,Core Suite,EMEA,46.7
T007858,P2,Core Suite,EMEA,19.7
T007859,P2,Analytics Pro,APAC,26.7
T007860,P3,Automation Edge,AMER,42
T007861,P2,Core Suite,AMER,12
T007862,P3,Core Suite,EMEA,24.8
T007863,P3,Core Suite,APAC,38
T007864,P3,Analytics Pro,AMER,48.4
T007865,P2,Core Suite,AMER,10.5
T007866,P2,Analytics Pro,APAC,14.4
T007867,P2,Analytics Pro,APAC,22.7
T007868,P1,Automation Edge,AMER,4.6
T007869,P1,Core Suite,EMEA,8.2
T007870,P3,Analytics Pro,APAC,49.4
T007871,P3,Core Suite,EMEA,54.3
T007872,P1,Automation Edge,AMER,3.8
T007873,P2,Automation Edge,EMEA,9.7
T007874,P3,Analytics Pro,AMER,31.9
T007875,P1,Core Suite,AMER,3.2
T007876,P3,Analytics Pro,AMER,39.1
T007877,P2,Core Suite,EMEA,25.3
T007878,P3,Core Suite,APAC,26.5
T007879,P3,Core Suite,AMER,42.2
T007880,P2,Analytics Pro,EMEA,13
T007881,P2,Analytics Pro,AMER,13.3
T007882,P2,Core Suite,AMER,18.7
T007883,P3,Analytics Pro,AMER,38.6
T007884,P3,Analytics Pro,AMER,50.9
T007885,P3,Automation Edge,AMER,45.7
T007886,P3,Analytics Pro,AMER,24.5
T007887,P2,Core Suite,AMER,19.7
T007888,P3,Analytics Pro,AMER,45.9
T007889,P3,Core Suite,AMER,18.3
T007890,P1,Analytics Pro,APAC,7.2
T007891,P2,Core Suite,EMEA,16.3
T007892,P3,Analytics Pro,AMER,40
T007893,P2,Analytics Pro,EMEA,10.6
T007894,P3,Analytics Pro,AMER,48.8
T007895,P3,Analytics Pro,AMER,21.1
T007896,P2,Core Suite,EMEA,15.8
T007897,P3,Analytics Pro,AMER,33
T007898,P1,Automation Edge,AMER,6.8
T007899,P3,Core Suite,AMER,36.4
T007900,P3,Core Suite,AMER,36.1
T007901,P1,Automation Edge,AMER,8.6
T007902,P1,Automation Edge,APAC,5.2
T007903,P2,Automation Edge,APAC,17.6
T007904,P2,Analytics Pro,AMER,24.8
T007905,P3,Analytics Pro,AMER,18.6
T007906,P1,Analytics Pro,APAC,8.7
T007907,P2,Core Suite,AMER,27
T007908,P1,Automation Edge,EMEA,3.7
T007909,P3,Core Suite,AMER,22.7
T007910,P2,Automation Edge,AMER,13.8
T007911,P3,Automation Edge,EMEA,48.2
T007912,P3,Analytics Pro,AMER,31.1
T007913,P3,Automation Edge,EMEA,34.3
T007914,P2,Core Suite,EMEA,21.4
T007915,P2,Core Suite,AMER,12.3
T007916,P3,Core Suite,AMER,50.2
T007917,P3,Analytics Pro,EMEA,20.1
T007918,P2,Analytics Pro,AMER,13.7
T007919,P3,Analytics Pro,APAC,48.2
T007920,P3,Analytics Pro,AMER,26.4
T007921,P3,Automation Edge,APAC,28.9
T007922,P3,Core Suite,EMEA,53
T007923,P2,Analytics Pro,AMER,10.6
T007924,P2,Core Suite,AMER,14.2
T007925,P3,Analytics Pro,EMEA,36.8
T007926,P3,Core Suite,EMEA,52.6
T007927,P3,Automation Edge,AMER,39.3
T007928,P2,Automation Edge,EMEA,10.6
T007929,P3,Analytics Pro,EMEA,52.7
T007930,P2,Analytics Pro,AMER,17.5
T007931,P3,Analytics Pro,EMEA,22.8
T007932,P3,Automation Edge,AMER,48.1
T007933,P1,Analytics Pro,AMER,9
T007934,P3,Analytics Pro,AMER,26.2
T007935,P2,Core Suite,AMER,25.5
T007936,P1,Analytics Pro,APAC,3.6
T007937,P2,Core Suite,AMER,9.2
T007938,P3,Automation Edge,AMER,31.8
T007939,P3,Automation Edge,AMER,18.8
T007940,P3,Analytics Pro,AMER,50.5
T007941,P2,Core Suite,AMER,23.2
T007942,P2,Automation Edge,AMER,22.8
T007943,P2,Analytics Pro,EMEA,25.5
T007944,P3,Analytics Pro,AMER,34.8
T007945,P3,Core Suite,AMER,48.4
T007946,P2,Automation Edge,APAC,15.7
T007947,P2,Automation Edge,EMEA,17
T007948,P3,Analytics Pro,APAC,51.9
T007949,P3,Core Suite,AMER,21.7
T007950,P3,Core Suite,AMER,33.9
T007951,P3,Core Suite,AMER,45
T007952,P3,Automation Edge,APAC,33.4
T007953,P3,Core Suite,EMEA,30.7
T007954,P3,Core Suite,AMER,37.6
T007955,P3,Automation Edge,AMER,31.8
T007956,P2,Analytics Pro,AMER,14.1
T007957,P3,Analytics Pro,AMER,46.4
T007958,P3,Analytics Pro,APAC,39.3
T007959,P3,Core Suite,AMER,25.6
T007960,P3,Analytics Pro,EMEA,19.3
T007961,P1,Automation Edge,EMEA,3.6
T007962,P2,Core Suite,AMER,19.6
T007963,P3,Core Suite,AMER,33.4
T007964,P3,Automation Edge,AMER,30.1
T007965,P3,Automation Edge,EMEA,19.2
T007966,P3,Automation Edge,AMER,43.6
T007967,P3,Analytics Pro,AMER,44.3
T007968,P3,Core Suite,AMER,31.3
T007969,P3,Core Suite,AMER,40.3
T007970,P3,Analytics Pro,AMER,39.5
T007971,P3,Automation Edge,AMER,35.9
T007972,P3,Automation Edge,EMEA,39.3
T007973,P3,Analytics Pro,APAC,48
T007974,P3,Analytics Pro,AMER,19.5
T007975,P3,Analytics Pro,EMEA,38.7
T007976,P2,Analytics Pro,APAC,17.5
T007977,P3,Analytics Pro,APAC,41.5
T007978,P2,Core Suite,EMEA,17.5
T007979,P3,Analytics Pro,AMER,21
T007980,P2,Core Suite,EMEA,25.8
T007981,P3,Analytics Pro,APAC,30.3
T007982,P3,Core Suite,EMEA,19.5
T007983,P2,Core Suite,APAC,26.5
T007984,P3,Core Suite,EMEA,39.5
T007985,P3,Core Suite,AMER,33.8
T007986,P3,Automation Edge,APAC,18.6
T007987,P2,Analytics Pro,APAC,21.6
T007988,P3,Automation Edge,AMER,33.1
T007989,P3,Analytics Pro,AMER,48.5
T007990,P3,Core Suite,EMEA,52.3
T007991,P1,Core Suite,AMER,4.4
T007992,P3,Core Suite,AMER,45.4
T007993,P2,Automation Edge,AMER,19.6
T007994,P2,Core Suite,EMEA,18.5
T007995,P3,Automation Edge,AMER,48.5
T007996,P3,Core Suite,APAC,41.2
T007997,P3,Core Suite,EMEA,19.3
T007998,P1,Automation Edge,EMEA,8.3
T007999,P3,Core Suite,AMER,37.6
T008000,P3,Core Suite,AMER,37.7
T008001,P1,Analytics Pro,AMER,6
T008002,P2,Analytics Pro,APAC,17.4
T008003,P1,Core Suite,EMEA,4
T008004,P3,Core Suite,AMER,32
T008005,P2,Analytics Pro,AMER,12.3
T008006,P2,Analytics Pro,AMER,24.9
T008007,P3,Analytics Pro,AMER,43.7
T008008,P2,Analytics Pro,EMEA,20.4
T008009,P3,Core Suite,EMEA,42.8
T008010,P2,Analytics Pro,APAC,22.8
T008011,P3,Core Suite,APAC,18.4
T008012,P3,Automation Edge,AMER,25
T008013,P2,Core Suite,AMER,21.9
T008014,P2,Analytics Pro,AMER,23.5
T008015,P2,Core Suite,AMER,11.5
T008016,P1,Analytics Pro,EMEA,9.3
T008017,P3,Automation Edge,AMER,36.5
T008018,P3,Automation Edge,EMEA,49.7
T008019,P3,Analytics Pro,AMER,52.6
T008020,P2,Analytics Pro,AMER,23.6
T008021,P3,Automation Edge,EMEA,33.1
T008022,P1,Automation Edge,EMEA,8.4
T008023,P3,Analytics Pro,EMEA,24.8
T008024,P2,Analytics Pro,AMER,26.6
T008025,P3,Core Suite,AMER,27.3
T008026,P1,Core Suite,EMEA,6.3
T008027,P3,Analytics Pro,AMER,30
T008028,P2,Core Suite,AMER,23.9
T008029,P3,Core Suite,APAC,47.9
T008030,P3,Analytics Pro,AMER,18.2
T008031,P3,Automation Edge,AMER,45.6
T008032,P1,Automation Edge,AMER,5.1
T008033,P2,Core Suite,AMER,24.5
T008034,P3,Core Suite,AMER,44
T008035,P3,Automation Edge,AMER,32.1
T008036,P3,Core Suite,EMEA,41
T008037,P3,Automation Edge,EMEA,54
T008038,P3,Core Suite,AMER,48.8
T008039,P2,Analytics Pro,APAC,19.2
T008040,P3,Analytics Pro,AMER,37.1
T008041,P3,Analytics Pro,AMER,47.4
T008042,P3,Automation Edge,EMEA,52.7
T008043,P2,Analytics Pro,EMEA,20.3
T008044,P2,Core Suite,AMER,14.5
T008045,P3,Analytics Pro,APAC,21.5
T008046,P3,Core Suite,AMER,46.3
T008047,P3,Core Suite,APAC,27.7
T008048,P3,Analytics Pro,APAC,48.1
T008049,P3,Core Suite,EMEA,26
T008050,P2,Automation Edge,APAC,9.8
T008051,P3,Analytics Pro,APAC,19
T008052,P2,Analytics Pro,AMER,9
T008053,P2,Automation Edge,APAC,12.1
T008054,P3,Automation Edge,AMER,23.3
T008055,P1,Analytics Pro,AMER,8.6
T008056,P3,Analytics Pro,EMEA,28.9
T008057,P3,Core Suite,EMEA,20.9
T008058,P3,Core Suite,EMEA,34
T008059,P3,Automation Edge,APAC,49.5
T008060,P3,Analytics Pro,EMEA,50.5
T008061,P2,Automation Edge,AMER,26.6
T008062,P2,Analytics Pro,AMER,20.2
T008063,P3,Automation Edge,APAC,45
T008064,P3,Analytics Pro,AMER,42.2
T008065,P3,Automation Edge,AMER,33.3
T008066,P3,Analytics Pro,AMER,23.2
T008067,P2,Core Suite,AMER,21.9
T008068,P2,Core Suite,EMEA,19.9
T008069,P3,Automation Edge,AMER,34.9
T008070,P3,Core Suite,AMER,26.9
T008071,P3,Automation Edge,APAC,51.4
T008072,P2,Core Suite,AMER,26.4
T008073,P2,Analytics Pro,AMER,26.8
T008074,P3,Core Suite,EMEA,25.4
T008075,P2,Core Suite,APAC,26
T008076,P3,Analytics Pro,AMER,46.8
T008077,P3,Core Suite,AMER,28.7
T008078,P2,Core Suite,EMEA,16.7
T008079,P3,Analytics Pro,AMER,31.4
T008080,P3,Analytics Pro,AMER,49.5
T008081,P2,Core Suite,AMER,20.6
T008082,P2,Core Suite,EMEA,27.5
T008083,P2,Analytics Pro,AMER,9.8
T008084,P3,Automation Edge,EMEA,36.1
T008085,P3,Analytics Pro,EMEA,43.7
T008086,P2,Automation Edge,APAC,14.5
T008087,P3,Analytics Pro,APAC,53.5
T008088,P3,Analytics Pro,APAC,24.2
T008089,P3,Automation Edge,AMER,35
T008090,P3,Core Suite,AMER,51
T008091,P2,Core Suite,AMER,15.3
T008092,P2,Core Suite,AMER,15.7
T008093,P3,Analytics Pro,AMER,33.8
T008094,P1,Automation Edge,EMEA,9.4
T008095,P3,Analytics Pro,EMEA,28.7
T008096,P2,Analytics Pro,EMEA,16.4
T008097,P3,Analytics Pro,AMER,29
T008098,P2,Analytics Pro,AMER,23.8
T008099,P2,Analytics Pro,EMEA,25.8
T008100,P2,Core Suite,EMEA,13.3
T008101,P2,Core Suite,AMER,20.1
T008102,P3,Core Suite,EMEA,44
T008103,P3,Analytics Pro,AMER,39.4
T008104,P3,Core Suite,AMER,39.5
T008105,P1,Analytics Pro,APAC,4
T008106,P3,Analytics Pro,AMER,44.5
T008107,P1,Analytics Pro,AMER,4.4
T008108,P3,Analytics Pro,EMEA,25.7
T008109,P3,Core Suite,EMEA,53.4
T008110,P3,Automation Edge,EMEA,21.8
T008111,P3,Core Suite,APAC,30.6
T008112,P3,Core Suite,EMEA,51
T008113,P2,Core Suite,EMEA,9.8
T008114,P2,Core Suite,EMEA,18.5
T008115,P3,Automation Edge,APAC,26.1
T008116,P3,Automation Edge,AMER,38.2
T008117,P2,Analytics Pro,AMER,23.7
T008118,P2,Analytics Pro,APAC,19.1
T008119,P1,Automation Edge,AMER,5.5
T008120,P2,Analytics Pro,APAC,12.8
T008121,P2,Core Suite,APAC,15.3
T008122,P2,Core Suite,AMER,14.7
T008123,P3,Automation Edge,AMER,18.3
T008124,P3,Analytics Pro,AMER,50
T008125,P3,Analytics Pro,EMEA,45.1
T008126,P2,Core Suite,AMER,18.2
T008127,P3,Automation Edge,AMER,24.4
T008128,P3,Analytics Pro,AMER,42.4
T008129,P2,Core Suite,AMER,22.3
T008130,P1,Core Suite,EMEA,4.3
T008131,P2,Analytics Pro,EMEA,11.1
T008132,P3,Analytics Pro,AMER,34.8
T008133,P3,Analytics Pro,AMER,21.2
T008134,P2,Core Suite,AMER,16.1
T008135,P2,Analytics Pro,EMEA,20.2
T008136,P3,Automation Edge,AMER,38.7
T008137,P3,Core Suite,AMER,48.8
T008138,P1,Automation Edge,EMEA,4.4
T008139,P2,Core Suite,AMER,14.5
T008140,P2,Core Suite,EMEA,19.2
T008141,P3,Automation Edge,AMER,46.3
T008142,P2,Analytics Pro,EMEA,20.7
T008143,P2,Automation Edge,AMER,12.6
T008144,P3,Core Suite,EMEA,42.3
T008145,P3,Core Suite,AMER,25.9
T008146,P2,Analytics Pro,APAC,9.8
T008147,P2,Analytics Pro,APAC,20.1
T008148,P2,Automation Edge,AMER,25
T008149,P3,Automation Edge,EMEA,23.1
T008150,P3,Core Suite,APAC,19.1
T008151,P1,Automation Edge,APAC,4.3
T008152,P3,Automation Edge,AMER,43.1
T008153,P3,Analytics Pro,AMER,47.6
T008154,P3,Analytics Pro,AMER,26.9
T008155,P2,Analytics Pro,AMER,16.2
T008156,P3,Automation Edge,EMEA,25
T008157,P3,Core Suite,AMER,20.6
T008158,P2,Analytics Pro,AMER,10.8
T008159,P3,Automation Edge,AMER,32.4
T008160,P3,Core Suite,AMER,48.8
T008161,P3,Core Suite,AMER,38.6
T008162,P3,Core Suite,AMER,50
T008163,P3,Analytics Pro,APAC,30.9
T008164,P2,Analytics Pro,AMER,15.5
T008165,P3,Analytics Pro,EMEA,53
T008166,P2,Core Suite,APAC,22.2
T008167,P2,Automation Edge,APAC,25.9
T008168,P3,Analytics Pro,AMER,48.4
T008169,P2,Core Suite,AMER,11.7
T008170,P3,Core Suite,AMER,30.5
T008171,P3,Core Suite,EMEA,21.7
T008172,P3,Analytics Pro,AMER,19.8
T008173,P3,Analytics Pro,APAC,22.3
T008174,P2,Automation Edge,AMER,21.5
T008175,P3,Automation Edge,AMER,25.4
T008176,P3,Core Suite,EMEA,37.9
T008177,P3,Analytics Pro,APAC,37.1
T008178,P3,Core Suite,AMER,40.7
T008179,P2,Analytics Pro,AMER,9.9
T008180,P2,Analytics Pro,APAC,22.9
T008181,P1,Analytics Pro,APAC,4.4
T008182,P3,Core Suite,AMER,31.7
T008183,P2,Core Suite,APAC,12.9
T008184,P3,Core Suite,AMER,46
T008185,P3,Analytics Pro,AMER,46.4
T008186,P2,Core Suite,AMER,19.2
T008187,P3,Core Suite,AMER,18.5
T008188,P3,Automation Edge,AMER,34.1
T008189,P2,Core Suite,AMER,12
T008190,P2,Analytics Pro,APAC,14.3
T008191,P2,Analytics Pro,AMER,13.1
T008192,P2,Automation Edge,AMER,23.8
T008193,P3,Core Suite,AMER,49
T008194,P3,Analytics Pro,EMEA,22.4
T008195,P3,Core Suite,EMEA,21.4
T008196,P2,Core Suite,AMER,9.6
T008197,P2,Core Suite,EMEA,16
T008198,P3,Core Suite,AMER,39.7
T008199,P3,Core Suite,EMEA,25.5
T008200,P2,Analytics Pro,AMER,18.7
T008201,P3,Core Suite,APAC,37.2
T008202,P3,Analytics Pro,AMER,39.3
T008203,P2,Core Suite,APAC,25.1
T008204,P2,Analytics Pro,EMEA,9.9
T008205,P2,Automation Edge,EMEA,16.9
T008206,P3,Automation Edge,AMER,50.2
T008207,P3,Core Suite,AMER,37.2
T008208,P3,Analytics Pro,AMER,25.2
T008209,P2,Automation Edge,EMEA,27.7
T008210,P3,Automation Edge,AMER,38
T008211,P3,Automation Edge,EMEA,47
T008212,P2,Core Suite,AMER,12.5
T008213,P2,Analytics Pro,EMEA,22.8
T008214,P2,Analytics Pro,AMER,17.9
T008215,P1,Core Suite,AMER,4.2
T008216,P3,Analytics Pro,AMER,40
T008217,P1,Core Suite,AMER,4.3
T008218,P3,Core Suite,AMER,33.6
T008219,P3,Core Suite,AMER,31.9
T008220,P3,Analytics Pro,AMER,49.6
T008221,P3,Automation Edge,APAC,43.8
T008222,P2,Core Suite,APAC,26.3
T008223,P1,Analytics Pro,AMER,6.5
T008224,P3,Core Suite,AMER,47.1
T008225,P2,Core Suite,AMER,17.1
T008226,P3,Analytics Pro,APAC,21.6
T008227,P3,Automation Edge,AMER,38.8
T008228,P3,Core Suite,EMEA,20.6
T008229,P3,Analytics Pro,AMER,33.3
T008230,P3,Automation Edge,EMEA,40.4
T008231,P3,Analytics Pro,AMER,46.2
T008232,P3,Analytics Pro,EMEA,19.9
T008233,P3,Analytics Pro,AMER,19.4
T008234,P1,Analytics Pro,EMEA,6.8
T008235,P2,Core Suite,AMER,12.8
T008236,P3,Analytics Pro,EMEA,34.1
T008237,P2,Core Suite,AMER,22.4
T008238,P2,Automation Edge,AMER,18.3
T008239,P3,Core Suite,AMER,27.6
T008240,P1,Core Suite,EMEA,8.4
T008241,P3,Core Suite,AMER,18.9
T008242,P2,Analytics Pro,AMER,23.4
T008243,P1,Analytics Pro,EMEA,3.2
T008244,P1,Automation Edge,AMER,3.6
T008245,P2,Automation Edge,EMEA,24.6
T008246,P2,Core Suite,AMER,12
T008247,P1,Core Suite,EMEA,3.9
T008248,P3,Core Suite,AMER,30.9
T008249,P3,Analytics Pro,AMER,47.7
T008250,P3,Analytics Pro,AMER,29.7
T008251,P3,Core Suite,EMEA,38.7
T008252,P1,Automation Edge,AMER,7.9
T008253,P2,Analytics Pro,AMER,13.8
T008254,P3,Analytics Pro,AMER,49.7
T008255,P3,Core Suite,AMER,40.1
T008256,P2,Automation Edge,APAC,20.6
T008257,P3,Core Suite,EMEA,21.9
T008258,P2,Automation Edge,AMER,17.9
T008259,P3,Analytics Pro,EMEA,48.1
T008260,P1,Core Suite,AMER,6.2
T008261,P3,Core Suite,EMEA,34.6
T008262,P3,Automation Edge,AMER,27.8
T008263,P3,Analytics Pro,AMER,40.8
T008264,P3,Core Suite,APAC,43.8
T008265,P3,Analytics Pro,EMEA,56.1
T008266,P2,Core Suite,AMER,25.1
T008267,P3,Automation Edge,APAC,47.2
T008268,P3,Core Suite,EMEA,49.6
T008269,P3,Analytics Pro,AMER,36.5
T008270,P3,Core Suite,EMEA,48.3
T008271,P2,Analytics Pro,APAC,20.2
T008272,P3,Analytics Pro,AMER,39.6
T008273,P2,Core Suite,AMER,25
T008274,P2,Analytics Pro,EMEA,11.5
T008275,P1,Automation Edge,EMEA,9.1
T008276,P3,Analytics Pro,EMEA,46.9
T008277,P2,Analytics Pro,APAC,12.2
T008278,P2,Analytics Pro,AMER,16.4
T008279,P2,Automation Edge,EMEA,10.1
T008280,P3,Analytics Pro,APAC,39.6
T008281,P3,Analytics Pro,AMER,22.4
T008282,P2,Core Suite,EMEA,10.3
T008283,P3,Automation Edge,AMER,34.4
T008284,P3,Core Suite,EMEA,19.7
T008285,P1,Core Suite,EMEA,7
T008286,P3,Core Suite,AMER,18.2
T008287,P3,Core Suite,AMER,45.1
T008288,P3,Analytics Pro,EMEA,45.4
T008289,P3,Automation Edge,EMEA,37.2
T008290,P1,Automation Edge,AMER,5.3
T008291,P2,Core Suite,EMEA,18.4
T008292,P3,Core Suite,AMER,47.8
T008293,P2,Analytics Pro,AMER,26.5
T008294,P3,Automation Edge,AMER,44.8
T008295,P2,Core Suite,AMER,10.8
T008296,P3,Automation Edge,AMER,38.8
T008297,P2,Analytics Pro,AMER,24.4
T008298,P2,Automation Edge,AMER,21.5
T008299,P3,Analytics Pro,APAC,41.8
T008300,P3,Analytics Pro,AMER,30.8
T008301,P3,Analytics Pro,AMER,39.9
T008302,P2,Core Suite,AMER,24.6
T008303,P1,Core Suite,AMER,8.6
T008304,P3,Analytics Pro,AMER,43
T008305,P2,Automation Edge,APAC,15.5
T008306,P3,Automation Edge,AMER,44.1
T008307,P3,Analytics Pro,EMEA,37.4
T008308,P3,Core Suite,EMEA,19.6
T008309,P2,Analytics Pro,AMER,16.4
T008310,P3,Analytics Pro,EMEA,44
T008311,P3,Core Suite,EMEA,20.9
T008312,P3,Core Suite,AMER,48.1
T008313,P3,Automation Edge,AMER,45.4
T008314,P2,Analytics Pro,EMEA,17
T008315,P3,Core Suite,AMER,27.9
T008316,P2,Automation Edge,EMEA,27.2
T008317,P2,Automation Edge,AMER,16.3
T008318,P3,Automation Edge,AMER,23.9
T008319,P2,Analytics Pro,EMEA,27.6
T008320,P3,Core Suite,APAC,29.9
T008321,P3,Analytics Pro,APAC,50.7
T008322,P2,Automation Edge,APAC,19
T008323,P3,Analytics Pro,AMER,53.4
T008324,P3,Automation Edge,AMER,43.7
T008325,P3,Analytics Pro,AMER,42.7
T008326,P2,Core Suite,AMER,15
T008327,P3,Analytics Pro,AMER,35.5
T008328,P3,Analytics Pro,EMEA,35.5
T008329,P3,Analytics Pro,EMEA,19.1
T008330,P1,Core Suite,APAC,4.6
T008331,P3,Core Suite,EMEA,38.8
T008332,P2,Analytics Pro,AMER,10.6
T008333,P1,Core Suite,EMEA,4.1
T008334,P2,Automation Edge,AMER,20.5
T008335,P3,Automation Edge,EMEA,37.2
T008336,P2,Automation Edge,AMER,18.4
T008337,P3,Core Suite,EMEA,41.6
T008338,P3,Core Suite,AMER,45
T008339,P3,Core Suite,APAC,37.8
T008340,P3,Core Suite,APAC,49.7
T008341,P3,Automation Edge,EMEA,36.9
T008342,P3,Core Suite,APAC,47.5
T008343,P3,Core Suite,EMEA,31.8
T008344,P3,Core Suite,EMEA,36.1
T008345,P2,Core Suite,EMEA,16.8
T008346,P3,Core Suite,EMEA,43.8
T008347,P2,Automation Edge,EMEA,12.9
T008348,P2,Analytics Pro,AMER,15.8
T008349,P3,Automation Edge,EMEA,20.3
T008350,P3,Core Suite,AMER,45.1
T008351,P2,Core Suite,EMEA,18.5
T008352,P3,Automation Edge,EMEA,25.5
T008353,P3,Core Suite,APAC,30.4
T008354,P3,Automation Edge,EMEA,48.9
T008355,P2,Automation Edge,EMEA,10.5
T008356,P3,Analytics Pro,EMEA,50
T008357,P2,Core Suite,EMEA,23.5
T008358,P3,Analytics Pro,EMEA,39.3
T008359,P2,Analytics Pro,APAC,10
T008360,P1,Analytics Pro,EMEA,5.6
T008361,P1,Automation Edge,AMER,6.5
T008362,P3,Automation Edge,AMER,19.7
T008363,P1,Analytics Pro,AMER,8.6
T008364,P3,Core Suite,AMER,27.4
T008365,P3,Analytics Pro,AMER,45.7
T008366,P2,Core Suite,EMEA,15.5
T008367,P2,Core Suite,AMER,18.2
T008368,P1,Core Suite,AMER,3.5
T008369,P1,Core Suite,EMEA,4
T008370,P2,Analytics Pro,EMEA,24.2
T008371,P2,Core Suite,AMER,23.1
T008372,P3,Core Suite,AMER,34.6
T008373,P1,Analytics Pro,EMEA,5.8
T008374,P2,Core Suite,AMER,24.7
T008375,P3,Core Suite,AMER,36
T008376,P3,Analytics Pro,AMER,50
T008377,P3,Automation Edge,EMEA,47.2
T008378,P2,Automation Edge,AMER,21.1
T008379,P3,Analytics Pro,AMER,29.5
T008380,P3,Core Suite,APAC,27.7
T008381,P1,Analytics Pro,APAC,3.5
T008382,P2,Core Suite,APAC,23.2
T008383,P3,Core Suite,EMEA,23.8
T008384,P3,Automation Edge,EMEA,56.1
T008385,P2,Analytics Pro,AMER,21.1
T008386,P3,Automation Edge,EMEA,46.3
T008387,P2,Core Suite,AMER,13.1
T008388,P3,Core Suite,AMER,27.8
T008389,P3,Analytics Pro,AMER,52.9
T008390,P3,Core Suite,AMER,25.7
T008391,P3,Automation Edge,AMER,24.9
T008392,P3,Analytics Pro,AMER,26.1
T008393,P3,Core Suite,AMER,27
T008394,P3,Automation Edge,AMER,24.7
T008395,P2,Analytics Pro,EMEA,20.5
T008396,P2,Automation Edge,EMEA,23.3
T008397,P1,Automation Edge,AMER,8.5
T008398,P2,Core Suite,EMEA,25
T008399,P3,Core Suite,AMER,43.9
T008400,P2,Automation Edge,AMER,17.4
T008401,P3,Core Suite,EMEA,50.1
T008402,P2,Analytics Pro,EMEA,18.1
T008403,P3,Analytics Pro,APAC,50
T008404,P3,Analytics Pro,AMER,46.1
T008405,P3,Core Suite,AMER,36.8
T008406,P3,Core Suite,APAC,25.8
T008407,P2,Analytics Pro,EMEA,10.1
T008408,P3,Core Suite,AMER,21.4
T008409,P2,Core Suite,AMER,10.3
T008410,P3,Core Suite,AMER,53.6
T008411,P3,Analytics Pro,AMER,44.1
T008412,P3,Analytics Pro,EMEA,37.2
T008413,P2,Analytics Pro,AMER,22.2
T008414,P3,Automation Edge,EMEA,42.6
T008415,P2,Analytics Pro,APAC,21.1
T008416,P3,Analytics Pro,AMER,18.6
T008417,P2,Core Suite,AMER,17.7
T008418,P2,Analytics Pro,AMER,24.7
T008419,P3,Analytics Pro,AMER,43.5
T008420,P2,Analytics Pro,AMER,13.5
T008421,P1,Analytics Pro,EMEA,8.1
T008422,P3,Core Suite,AMER,30.2
T008423,P3,Analytics Pro,EMEA,39.7
T008424,P2,Core Suite,AMER,18
T008425,P2,Core Suite,EMEA,20.6
