account_id,account_name,logo_acquisition_year,fiscal_quarter,created_date,close_date,region,account_vertical,product_line,deal_type,outcome,contract_term_years,acv_usd,tcv_usd,deal_source,discount_pct,primary_loss_reason
A1839,Silverline Grid,2024,2026-Q1,2025-10-16,2026-02-26,EMEA,Professional Services,Security,land,lost,3,236000,708000,csm_expansion,37.9,Adoption — low usage or failed rollout
A1840,Northwind Dynamics,2023,2026-Q1,2025-06-17,2026-02-09,EMEA,Manufacturing,Security,land,lost,3,183000,549000,inbound,62.2,Risk — security or compliance
A1841,Northwind Bridge,2023,2026-Q1,2025-08-28,2026-03-08,EMEA,Healthcare,Security,land,lost,1,14000,14000,csm_expansion,48.1,Pricing — rejected renewal uplift
A1842,Cobalt Systems,2025,2026-Q1,2025-10-06,2026-02-06,EMEA,Technology,Analytics,land,lost,3,183000,549000,inbound,44.4,Commercial — payment or term mismatch
A1843,Granite Grid,2022,2026-Q1,2025-10-19,2026-03-22,AMER,Professional Services,Security,land,lost,3,126000,378000,sales_outbound,35.2,Pricing — rejected renewal uplift
A1844,Parallel Works,2023,2026-Q1,2025-09-20,2026-03-05,APAC,Technology,Analytics,land,lost,3,210000,630000,inbound,40.8,Product — capability or roadmap gap
A1845,Granite Labs,2023,2026-Q1,2025-08-10,2026-03-14,AMER,Professional Services,Analytics,land,lost,4,58000,232000,csm_expansion,39.1,Competitor — won evaluation
A1846,Meridian Cloud,2023,2026-Q1,2025-09-02,2026-03-06,APAC,Professional Services,Platform,land,lost,3,236000,708000,partner,58.6,Pricing — budget freeze or cuts
A1847,BluePeak Works,2023,2026-Q1,2025-05-13,2026-01-04,EMEA,Financial Services,Security,land,lost,3,250000,750000,inbound,57.2,Adoption — low usage or failed rollout
A1848,Parallel Cloud,2023,2026-Q1,2025-08-29,2026-02-22,APAC,Professional Services,Analytics,land,lost,4,58000,232000,partner,52.9,Procurement — vendor consolidation
A1849,Vertex Labs,2023,2026-Q1,2025-09-17,2026-01-30,AMER,Retail,Security,land,lost,3,38000,114000,sales_outbound,37.8,Pricing — rejected renewal uplift
A1850,Meridian Works Inc,2023,2026-Q1,2025-07-08,2026-01-26,EMEA,Retail,Platform,land,lost,3,13000,39000,partner,30,Adoption — low usage or failed rollout
A1851,Granite Dynamics,2023,2026-Q1,2025-11-22,2026-03-14,EMEA,Manufacturing,Platform,land,lost,3,19000,57000,inbound,52.4,Timing — deprioritized / no decision
A1852,Parallel Labs,2023,2026-Q1,2025-05-18,2026-01-14,APAC,Manufacturing,Security,land,lost,2,279000,558000,partner,39.7,Pricing — rejected renewal uplift
A1853,Silverline Systems Inc,2023,2026-Q1,2025-10-13,2026-03-29,APAC,Manufacturing,Security,land,lost,2,20000,40000,csm_expansion,38.8,Commercial — payment or term mismatch
A1854,Cobalt Dynamics,2023,2026-Q1,2025-06-22,2026-02-26,APAC,Professional Services,Security,land,lost,4,58000,232000,event,47.8,Competitor — won evaluation
A1855,Aurora Works Inc,2025,2026-Q1,2025-05-29,2026-02-11,EMEA,Healthcare,Security,land,lost,2,20000,40000,sales_outbound,56.6,Pricing — lower competitive quote
A1856,BluePeak Works,2023,2026-Q1,2025-08-19,2026-03-07,APAC,Healthcare,Security,land,lost,3,294000,882000,sales_outbound,37.5,Value — ROI / business case not approved
A1857,Vertex Bridge Inc,2023,2026-Q1,2025-04-17,2026-01-08,EMEA,Retail,Platform,land,lost,3,15000,45000,sales_outbound,40.4,Pricing — rejected renewal uplift
A1858,Granite Bridge,2023,2026-Q1,2025-07-07,2026-01-06,EMEA,Manufacturing,Platform,land,lost,3,19000,57000,inbound,67.3,Stakeholder — champion departed / reorg
A1859,Northwind Labs Inc,2023,2026-Q1,2025-07-03,2026-03-01,APAC,Retail,Platform,land,lost,2,70000,140000,sales_outbound,49.6,Stakeholder — champion departed / reorg
A1860,Meridian Grid Inc,2023,2026-Q1,2025-06-10,2026-03-01,AMER,Retail,Security,land,lost,3,256000,768000,inbound,44.1,Stakeholder — champion departed / reorg
A1861,Silverline Cloud Inc,2023,2026-Q1,2025-04-29,2026-01-03,EMEA,Manufacturing,Security,land,lost,3,134000,402000,event,57.9,Competitor — won evaluation
A1862,BluePeak Works Inc,2023,2026-Q1,2025-08-21,2026-03-08,EMEA,Professional Services,Analytics,land,lost,3,130000,390000,sales_outbound,46.1,Adoption — low usage or failed rollout
A1863,Silverline Logic Inc,2023,2026-Q1,2025-07-02,2026-01-17,EMEA,Retail,Analytics,land,lost,3,110000,330000,sales_outbound,55.9,Pricing — lower competitive quote
A1864,Northwind Works Inc,2023,2026-Q1,2025-10-01,2026-03-05,AMER,Manufacturing,Platform,land,lost,3,19000,57000,sales_outbound,29.5,Product — capability or roadmap gap
A1865,Meridian Logic Inc,2024,2026-Q1,2025-10-30,2026-01-23,EMEA,Retail,Analytics,land,lost,2,279000,558000,inbound,32.8,Pricing — rejected renewal uplift
A1866,Northwind Grid,2023,2026-Q1,2025-06-11,2026-01-08,EMEA,Professional Services,Platform,land,lost,3,13000,39000,partner,52,Pricing — rejected renewal uplift
A1867,Pinnacle Works Inc,2023,2026-Q1,2025-08-28,2026-02-06,APAC,Healthcare,Analytics,land,lost,3,160000,480000,inbound,83.1,Stakeholder — champion departed / reorg
A1868,Northwind Dynamics Inc,2022,2026-Q1,2025-09-21,2026-03-21,EMEA,Retail,Analytics,land,lost,3,14000,42000,csm_expansion,81.2,Pricing — lower competitive quote
A1869,Parallel Works,2023,2026-Q1,2025-05-31,2026-01-06,EMEA,Professional Services,Platform,land,lost,3,183000,549000,inbound,20.7,Value — ROI / business case not approved
A1870,Parallel Works Inc,2023,2026-Q1,2025-07-09,2026-02-12,AMER,Technology,Security,land,lost,1,240000,240000,csm_expansion,45.3,Competitor — won evaluation
A1871,Aurora Labs Inc,2023,2026-Q1,2025-11-07,2026-03-02,EMEA,Manufacturing,Platform,land,lost,4,153000,612000,inbound,35,Adoption — low usage or failed rollout
A1872,Cobalt Logic,2023,2026-Q1,2025-08-14,2026-02-21,APAC,Technology,Analytics,land,lost,3,15000,45000,sales_outbound,68.5,Stakeholder — champion departed / reorg
A1873,Silverline Systems Inc,2023,2026-Q1,2025-07-02,2026-01-12,EMEA,Professional Services,Analytics,land,lost,3,18000,54000,inbound,69.6,Product — capability or roadmap gap
A1874,Aurora Grid Inc,2023,2026-Q1,2025-11-20,2026-03-08,EMEA,Technology,Platform,land,lost,3,212000,636000,partner,79.3,Competitor — won evaluation
A1875,BluePeak Cloud,2023,2026-Q1,2025-09-15,2026-02-06,EMEA,Retail,Platform,land,lost,3,13000,39000,csm_expansion,44.6,Risk — security or compliance
A1876,Cobalt Systems,2024,2026-Q1,2025-06-15,2026-01-26,EMEA,Healthcare,Analytics,land,lost,3,191000,573000,inbound,43.5,Risk — security or compliance
A1877,Cobalt Logic,2023,2026-Q1,2025-09-15,2026-01-23,EMEA,Healthcare,Analytics,land,lost,3,289000,867000,event,34.9,Competitor — won evaluation
A1878,Aurora Dynamics,2023,2026-Q1,2025-07-25,2026-02-03,EMEA,Manufacturing,Security,land,lost,1,240000,240000,csm_expansion,62.7,Competitor — won evaluation
A1879,Parallel Systems,2023,2026-Q1,2025-09-23,2026-01-25,APAC,Financial Services,Platform,land,lost,3,34000,102000,inbound,50.2,Pricing — rejected renewal uplift
A1880,Silverline Bridge,2023,2026-Q1,2025-09-01,2026-02-07,EMEA,Professional Services,Security,land,lost,3,188000,564000,partner,28.2,Pricing — rejected renewal uplift
A1881,Granite Logic Inc,2024,2026-Q1,2025-07-07,2026-03-08,APAC,Retail,Platform,land,lost,3,236000,708000,sales_outbound,33.5,Pricing — budget freeze or cuts
A1882,Vertex Systems,2023,2026-Q1,2025-05-16,2026-01-29,EMEA,Retail,Platform,land,lost,4,283000,1132000,inbound,70.6,Procurement — vendor consolidation
A1883,Granite Grid,2022,2026-Q1,2025-08-15,2026-03-12,AMER,Retail,Platform,land,lost,3,13000,39000,sales_outbound,19.6,Pricing — budget freeze or cuts
A1884,Granite Bridge Inc,2023,2026-Q1,2025-07-28,2026-01-25,EMEA,Technology,Security,land,lost,3,278000,834000,partner,45.2,Procurement — vendor consolidation
A1885,Cobalt Systems,2024,2026-Q1,2025-09-23,2026-02-28,EMEA,Professional Services,Security,land,lost,3,38000,114000,sales_outbound,69.8,Risk — security or compliance
A1886,BluePeak Systems Inc,2023,2026-Q1,2025-08-27,2026-02-16,EMEA,Manufacturing,Security,land,lost,3,188000,564000,partner,38.5,Competitor — won evaluation
A1887,Cobalt Grid,2023,2026-Q1,2025-09-17,2026-03-21,EMEA,Retail,Analytics,land,lost,3,38000,114000,inbound,32.4,Risk — security or compliance
A1888,Silverline Bridge,2023,2026-Q1,2025-07-27,2026-01-13,EMEA,Financial Services,Platform,land,lost,3,22000,66000,sales_outbound,53.2,Risk — security or compliance
A1889,BluePeak Bridge,2025,2026-Q1,2025-10-04,2026-02-08,EMEA,Professional Services,Security,land,lost,3,15000,45000,csm_expansion,47.3,Pricing — rejected renewal uplift
A1890,Northwind Works Inc,2023,2026-Q1,2025-10-13,2026-02-13,APAC,Healthcare,Platform,land,lost,3,110000,330000,sales_outbound,49.2,Product — capability or roadmap gap
A1891,Northwind Grid Inc,2023,2026-Q1,2025-05-28,2026-01-28,EMEA,Retail,Platform,land,lost,3,191000,573000,csm_expansion,62.2,Competitor — won evaluation
A1892,Cobalt Bridge Inc,2023,2026-Q1,2025-06-26,2026-02-01,AMER,Healthcare,Analytics,land,lost,4,225000,900000,sales_outbound,55.8,Pricing — lower competitive quote
A1893,Aurora Logic,2023,2026-Q1,2025-12-20,2026-03-04,EMEA,Professional Services,Analytics,land,lost,3,20000,60000,sales_outbound,49.7,Pricing — rejected renewal uplift
A1894,Granite Logic,2021,2026-Q1,2025-07-30,2026-02-03,APAC,Manufacturing,Analytics,land,lost,3,19000,57000,inbound,64.5,Pricing — budget freeze or cuts
A1895,Northwind Labs Inc,2022,2026-Q1,2025-09-08,2026-03-23,APAC,Manufacturing,Security,land,lost,2,70000,140000,inbound,70.9,Commercial — payment or term mismatch
A1896,Parallel Cloud,2023,2026-Q1,2025-10-11,2026-03-06,EMEA,Retail,Analytics,land,lost,5,91000,455000,inbound,62.9,Product — capability or roadmap gap
A1897,Silverline Systems Inc,2023,2026-Q1,2025-06-08,2026-01-17,EMEA,Technology,Analytics,land,lost,3,110000,330000,csm_expansion,61.4,Competitor — won evaluation
A1898,Meridian Works Inc,2023,2026-Q1,2025-08-26,2026-03-30,EMEA,Manufacturing,Platform,land,lost,4,69000,276000,sales_outbound,66,Competitor — won evaluation
A1899,Meridian Dynamics Inc,2023,2026-Q1,2025-07-07,2026-03-29,EMEA,Manufacturing,Security,land,lost,1,16000,16000,sales_outbound,34.3,Procurement — vendor consolidation
A1900,Pinnacle Logic Inc,2023,2026-Q1,2025-10-12,2026-03-26,EMEA,Professional Services,Analytics,land,lost,3,23000,69000,partner,54.9,Commercial — payment or term mismatch
A1901,Cobalt Systems,2022,2026-Q1,2025-10-16,2026-01-16,AMER,Retail,Security,land,lost,3,19000,57000,sales_outbound,48.2,Risk — security or compliance
A1902,BluePeak Dynamics,2023,2026-Q1,2025-10-11,2026-01-01,EMEA,Retail,Platform,land,lost,3,73000,219000,sales_outbound,59.4,Pricing — lower competitive quote
A1903,Cobalt Logic,2022,2026-Q1,2025-05-22,2026-01-08,APAC,Healthcare,Analytics,land,lost,3,126000,378000,csm_expansion,45.1,Value — ROI / business case not approved
A1904,Granite Labs,2023,2026-Q1,2025-08-29,2026-03-28,EMEA,Retail,Analytics,land,lost,3,191000,573000,partner,54.8,Stakeholder — champion departed / reorg
A1905,Vertex Logic Inc,2021,2026-Q1,2025-08-04,2026-01-25,APAC,Manufacturing,Platform,land,lost,3,250000,750000,sales_outbound,62.8,Pricing — rejected renewal uplift
A1906,Parallel Cloud,2021,2026-Q1,2025-08-11,2026-01-19,EMEA,Professional Services,Security,land,lost,3,110000,330000,sales_outbound,62.9,Pricing — rejected renewal uplift
A1907,Silverline Dynamics,2022,2026-Q1,2025-07-02,2026-01-11,EMEA,Manufacturing,Platform,land,lost,3,114000,342000,sales_outbound,83.3,Pricing — lower competitive quote
A1908,Pinnacle Bridge,2023,2026-Q1,2025-08-18,2026-01-14,EMEA,Healthcare,Analytics,land,lost,3,107000,321000,partner,84.7,Value — ROI / business case not approved
A1909,BluePeak Dynamics,2023,2026-Q1,2025-11-09,2026-02-10,EMEA,Retail,Security,land,lost,3,211000,633000,csm_expansion,52.5,Risk — security or compliance
A1910,Parallel Cloud Inc,2023,2026-Q1,2025-05-09,2026-01-14,EMEA,Financial Services,Analytics,land,lost,4,153000,612000,partner,32.4,Competitor — won evaluation
A1911,Silverline Cloud Inc,2025,2026-Q1,2025-09-15,2026-03-22,EMEA,Manufacturing,Platform,land,lost,3,19000,57000,csm_expansion,40.4,Timing — deprioritized / no decision
A1912,Vertex Labs Inc,2024,2026-Q1,2025-08-19,2026-03-04,EMEA,Professional Services,Security,land,lost,3,19000,57000,partner,53.4,Pricing — lower competitive quote
A1913,Cobalt Cloud Inc,2023,2026-Q1,2025-07-09,2026-02-21,EMEA,Retail,Platform,land,lost,3,256000,768000,sales_outbound,66.1,Pricing — lower competitive quote
A1914,Aurora Labs,2023,2026-Q1,2025-06-24,2026-01-22,EMEA,Retail,Platform,land,lost,5,91000,455000,inbound,57.1,Pricing — lower competitive quote
A1915,Pinnacle Bridge Inc,2023,2026-Q1,2025-06-11,2026-02-16,EMEA,Professional Services,Analytics,land,lost,3,34000,102000,event,54.1,Adoption — low usage or failed rollout
A1916,Pinnacle Works,2023,2026-Q1,2025-09-08,2026-01-22,EMEA,Retail,Analytics,land,lost,3,188000,564000,sales_outbound,40.1,Pricing — rejected renewal uplift
A1917,BluePeak Labs Inc,2023,2026-Q1,2025-07-16,2026-02-07,AMER,Retail,Analytics,land,lost,3,20000,60000,event,44.2,Commercial — payment or term mismatch
A1918,Granite Dynamics,2023,2026-Q1,2025-08-29,2026-01-25,EMEA,Manufacturing,Analytics,land,lost,3,19000,57000,inbound,63.5,Pricing — lower competitive quote
A1919,Granite Works,2023,2026-Q1,2025-09-01,2026-02-25,EMEA,Retail,Security,land,lost,4,283000,1132000,inbound,44.9,Competitor — won evaluation
A1920,Silverline Logic Inc,2023,2026-Q1,2025-07-07,2026-01-01,EMEA,Retail,Analytics,land,lost,3,160000,480000,csm_expansion,39.2,Timing — deprioritized / no decision
A1921,Parallel Grid,2023,2026-Q1,2025-07-21,2026-01-09,EMEA,Manufacturing,Security,land,lost,3,188000,564000,event,54.9,Value — ROI / business case not approved
A1922,BluePeak Labs,2021,2026-Q1,2025-10-07,2026-01-09,EMEA,Professional Services,Security,land,lost,3,160000,480000,csm_expansion,42.4,Adoption — low usage or failed rollout
A1923,Meridian Logic,2023,2026-Q1,2025-10-03,2026-02-26,EMEA,Financial Services,Security,land,lost,3,110000,330000,sales_outbound,34.1,Procurement — vendor consolidation
A1924,Pinnacle Logic,2023,2026-Q1,2025-09-14,2026-03-29,EMEA,Healthcare,Analytics,land,lost,2,32000,64000,csm_expansion,45.5,Risk — security or compliance
A1925,Cobalt Bridge Inc,2023,2026-Q1,2025-09-28,2026-01-23,EMEA,Financial Services,Platform,land,lost,3,13000,39000,sales_outbound,65.7,Product — capability or roadmap gap
A1926,Granite Cloud Inc,2023,2026-Q1,2025-10-22,2026-03-17,APAC,Professional Services,Platform,land,lost,3,183000,549000,inbound,42.9,Risk — security or compliance
A1927,Vertex Cloud,2023,2026-Q1,2025-10-31,2026-03-04,EMEA,Technology,Analytics,land,lost,3,114000,342000,partner,44.7,Adoption — low usage or failed rollout
A1527,Meridian Grid,2022,2026-Q1,2025-08-02,2026-02-09,EMEA,Retail,Platform,expand,lost,3,81000,243000,sales_outbound,55,Competitor — won evaluation
A0882,Parallel Works,2022,2026-Q1,2025-06-16,2026-02-02,EMEA,Retail,Analytics,expand,lost,3,74000,222000,inbound,67.8,Product — capability or roadmap gap
A1269,Cobalt Dynamics,2021,2026-Q1,2025-08-15,2026-01-31,EMEA,Retail,Platform,expand,lost,4,45000,180000,inbound,37.4,Product — capability or roadmap gap
A0791,Northwind Works,2022,2026-Q1,2025-12-21,2026-03-30,AMER,Manufacturing,Platform,expand,lost,3,74000,222000,sales_outbound,51.4,Stakeholder — champion departed / reorg
A0873,Silverline Grid,2022,2026-Q1,2025-08-17,2026-03-29,AMER,Healthcare,Platform,expand,lost,3,201000,603000,inbound,47.4,Product — capability or roadmap gap
A0959,Northwind Grid Inc,2022,2026-Q1,2025-08-01,2026-01-11,EMEA,Healthcare,Security,expand,lost,3,81000,243000,csm_expansion,45.1,Commercial — payment or term mismatch
A1274,Pinnacle Cloud,2022,2026-Q1,2025-08-19,2026-03-06,EMEA,Professional Services,Analytics,expand,lost,3,75000,225000,csm_expansion,27.7,Procurement — vendor consolidation
A1771,Pinnacle Grid Inc,2023,2026-Q1,2025-06-16,2026-01-27,EMEA,Manufacturing,Analytics,expand,lost,3,158000,474000,csm_expansion,42.5,Commercial — payment or term mismatch
A1070,Silverline Grid Inc,2021,2026-Q1,2025-08-13,2026-02-22,APAC,Manufacturing,Platform,expand,lost,4,291000,1164000,csm_expansion,68.2,Procurement — vendor consolidation
A1097,Pinnacle Dynamics Inc,2022,2026-Q1,2025-05-21,2026-01-17,EMEA,Technology,Security,expand,lost,3,63000,189000,event,79.3,Pricing — rejected renewal uplift
A1284,Parallel Bridge Inc,2023,2026-Q1,2025-03-17,2026-01-24,APAC,Technology,Security,expand,lost,2,79000,158000,sales_outbound,67.8,Stakeholder — champion departed / reorg
A1868,Northwind Dynamics Inc,2022,2026-Q1,2025-09-01,2026-03-04,EMEA,Retail,Platform,expand,lost,4,81000,324000,csm_expansion,55.3,Procurement — vendor consolidation
A1225,Northwind Dynamics Inc,2022,2026-Q1,2025-07-01,2026-03-31,EMEA,Retail,Platform,expand,lost,3,118000,354000,inbound,52.5,Adoption — low usage or failed rollout
A1466,Granite Grid,2022,2026-Q1,2025-06-30,2026-01-04,EMEA,Manufacturing,Security,expand,lost,3,162000,486000,inbound,45,Stakeholder — champion departed / reorg
A1271,BluePeak Dynamics Inc,2022,2026-Q1,2025-05-20,2026-01-31,AMER,Manufacturing,Platform,expand,lost,3,38000,114000,event,44.2,Procurement — vendor consolidation
A1724,Aurora Bridge Inc,2023,2026-Q1,2025-06-28,2026-03-18,EMEA,Technology,Security,expand,lost,3,16000,48000,csm_expansion,45.5,Competitor — won evaluation
A0910,Northwind Logic,2023,2026-Q1,2025-06-21,2026-03-18,EMEA,Financial Services,Platform,expand,lost,3,201000,603000,inbound,57.8,Timing — deprioritized / no decision
A0028,Silverline Cloud Inc,2021,2026-Q1,2025-10-04,2026-03-03,AMER,Healthcare,Analytics,expand,lost,5,38000,190000,csm_expansion,36.4,Pricing — lower competitive quote
A0358,Silverline Cloud,2023,2026-Q1,2025-07-03,2026-02-17,EMEA,Manufacturing,Security,expand,lost,3,50000,150000,csm_expansion,47.9,Product — capability or roadmap gap
A1433,Aurora Cloud Inc,2021,2026-Q1,2025-07-14,2026-02-15,EMEA,Professional Services,Analytics,expand,lost,4,69000,276000,csm_expansion,48.5,Pricing — lower competitive quote
A0815,Granite Cloud Inc,2023,2026-Q1,2025-07-30,2026-02-16,EMEA,Financial Services,Platform,expand,lost,2,16000,32000,partner,58.8,Competitor — won evaluation
A0064,Silverline Labs Inc,2022,2026-Q1,2025-10-05,2026-01-10,EMEA,Healthcare,Analytics,expand,lost,3,36000,108000,csm_expansion,63.9,Value — ROI / business case not approved
A0888,Northwind Works Inc,2021,2026-Q1,2025-09-10,2026-03-18,APAC,Manufacturing,Analytics,expand,lost,4,16000,64000,csm_expansion,70.7,Risk — security or compliance
A1794,Northwind Cloud,2022,2026-Q1,2025-10-29,2026-03-28,EMEA,Technology,Security,expand,lost,4,291000,1164000,partner,78.7,Stakeholder — champion departed / reorg
A0756,Cobalt Labs Inc,2022,2026-Q1,2025-07-04,2026-02-15,EMEA,Healthcare,Analytics,expand,lost,3,16000,48000,event,77,Procurement — vendor consolidation
A0734,BluePeak Bridge Inc,2022,2026-Q1,2025-08-15,2026-03-28,APAC,Retail,Security,expand,lost,3,79000,237000,csm_expansion,36.1,Value — ROI / business case not approved
