contact_id,account_id,account_name,role,region
C003279,A01346,Pinnacle Dynamics Inc,VP Operations,EMEA
C003280,A01346,Pinnacle Dynamics Inc,VP Operations,EMEA
C003281,A01492,Meridian Cloud Inc,IT Director,APAC
C003282,A00959,Pinnacle Systems,Head of Procurement,AMER
C003283,A01964,Cobalt Dynamics Inc,IT Director,EMEA
C003284,A00819,Cobalt Cloud Ltd,Head of Procurement,AMER
C003285,A01983,Parallel Logic Ltd,Solutions Architect,EMEA
C003286,A01378,BluePeak Grid Inc,Head of Procurement,AMER
C003287,A00699,Silverline Grid Ltd,Solutions Architect,AMER
C003288,A00699,Silverline Grid Ltd,IT Director,AMER
C003289,A01800,Pinnacle Dynamics Ltd,IT Director,AMER
C003290,A00344,Aurora Labs,VP Operations,AMER
C003291,A00344,Aurora Labs,Head of Procurement,AMER
C003292,A00344,Aurora Labs,IT Director,AMER
C003293,A00070,Meridian Labs,VP Engineering,AMER
C003294,A01870,Parallel Systems Ltd,VP Operations,EMEA
C003295,A00970,Silverline Logic Ltd,VP Operations,AMER
C003296,A00970,Silverline Logic Ltd,IT Director,AMER
C003297,A00340,Vertex Grid Ltd,IT Director,AMER
C003298,A00113,Northwind Logic Ltd,IT Director,EMEA
C003299,A00515,Silverline Works,Solutions Architect,AMER
C003300,A00515,Silverline Works,Head of Procurement,AMER
C003301,A01762,Northwind Stream,VP Operations,EMEA
C003302,A01762,Northwind Stream,CFO,EMEA
C003303,A01027,Granite Stream,VP Engineering,EMEA
C003304,A00236,Parallel Cloud Inc,Solutions Architect,AMER
C003305,A00236,Parallel Cloud Inc,VP Operations,AMER
C003306,A01708,BluePeak Labs Ltd,Head of Procurement,APAC
C003307,A01231,Cobalt Systems Inc,VP Engineering,EMEA
C003308,A01143,Pinnacle Stream Inc,CFO,EMEA
C003309,A00288,Pinnacle Logic Ltd,Head of Procurement,AMER
C003310,A01439,Cobalt Grid Ltd,VP Operations,APAC
C003311,A01439,Cobalt Grid Ltd,Head of Procurement,APAC
C003312,A00981,Parallel Dynamics Ltd,CFO,AMER
C003313,A01091,Meridian Point Inc,VP Engineering,AMER
C003314,A01986,Aurora Stream Inc,VP Operations,AMER
C003315,A01986,Aurora Stream Inc,Solutions Architect,AMER
C003316,A01031,Cobalt Bridge Ltd,CFO,AMER
C003317,A00066,Pinnacle Works,CFO,AMER
C003318,A00066,Pinnacle Works,VP Operations,AMER
C003319,A00522,Aurora Point,CFO,EMEA
C003320,A00522,Aurora Point,Head of Procurement,EMEA
C003321,A00854,BluePeak Point Inc,VP Engineering,AMER
C003322,A00854,BluePeak Point Inc,IT Director,AMER
C003323,A01544,Cobalt Works Inc,IT Director,APAC
C003324,A01544,Cobalt Works Inc,Head of Procurement,APAC
C003325,A01997,Aurora Works Ltd,CFO,AMER
C003326,A01773,Silverline Works,CFO,AMER
C003327,A01777,Parallel Labs Ltd,CFO,AMER
C003328,A01777,Parallel Labs Ltd,Head of Procurement,AMER
C003329,A00272,Vertex Grid Inc,CFO,EMEA
C003330,A01109,Meridian Cloud Ltd,Head of Procurement,AMER
C003331,A01466,Meridian Grid,VP Operations,AMER
C003332,A01466,Meridian Grid,Solutions Architect,AMER
C003333,A01156,Pinnacle Works Ltd,VP Engineering,APAC
C003334,A01156,Pinnacle Works Ltd,Head of Procurement,APAC
C003335,A00454,Northwind Logic,CFO,EMEA
C003336,A01532,Pinnacle Logic Ltd,Solutions Architect,AMER
C003337,A01038,BluePeak Works Ltd,Head of Procurement,APAC
C003338,A00347,Granite Systems,VP Engineering,EMEA
C003339,A01133,Silverline Dynamics Inc,IT Director,EMEA
C003340,A00303,BluePeak Stream Inc,Solutions Architect,AMER
C003341,A00303,BluePeak Stream Inc,IT Director,AMER
C003342,A01461,Northwind Logic Inc,CFO,AMER
C003343,A00275,BluePeak Systems,VP Operations,AMER
C003344,A00275,BluePeak Systems,Head of Procurement,AMER
C003345,A00840,Aurora Bridge,CFO,AMER
C003346,A01548,BluePeak Works Inc,VP Engineering,EMEA
C003347,A01548,BluePeak Works Inc,VP Operations,EMEA
C003348,A01332,Vertex Logic,CFO,EMEA
C003349,A01332,Vertex Logic,VP Engineering,EMEA
C003350,A01062,Silverline Stream Inc,VP Engineering,EMEA
C003351,A01062,Silverline Stream Inc,Solutions Architect,EMEA
C003352,A00501,Meridian Bridge,Solutions Architect,AMER
C003353,A00878,Pinnacle Labs,VP Engineering,AMER
C003354,A01491,Pinnacle Logic Ltd,VP Operations,EMEA
C003355,A00873,Aurora Point,IT Director,AMER
C003356,A00873,Aurora Point,IT Director,AMER
C003357,A01701,Aurora Bridge,VP Engineering,EMEA
C003358,A00839,Meridian Point,Head of Procurement,EMEA
C003359,A00839,Meridian Point,Head of Procurement,EMEA
C003360,A01078,Cobalt Logic Ltd,VP Operations,AMER
C003361,A00165,Pinnacle Labs Inc,Head of Procurement,AMER
C003362,A00694,Granite Stream,VP Engineering,EMEA
C003363,A00744,Vertex Point Inc,VP Engineering,EMEA
C003364,A00744,Vertex Point Inc,IT Director,EMEA
C003365,A00746,Parallel Labs,CFO,EMEA
C003366,A00746,Parallel Labs,VP Engineering,EMEA
C003367,A00412,BluePeak Works,VP Engineering,EMEA
C003368,A00789,Parallel Labs,Head of Procurement,AMER
C003369,A01985,Pinnacle Bridge Inc,Head of Procurement,AMER
C003370,A01985,Pinnacle Bridge Inc,VP Operations,AMER
C003371,A00619,Vertex Works Inc,Head of Procurement,EMEA
C003372,A01812,Aurora Labs Inc,IT Director,AMER
C003373,A01812,Aurora Labs Inc,VP Operations,AMER
C003374,A00244,Aurora Point Ltd,CFO,EMEA
C003375,A01289,Pinnacle Cloud,Solutions Architect,AMER
C003376,A01289,Pinnacle Cloud,VP Operations,AMER
C003377,A00651,Cobalt Stream,Head of Procurement,EMEA
C003378,A00651,Cobalt Stream,IT Director,EMEA
C003379,A00963,Parallel Grid Inc,Solutions Architect,AMER
C003380,A00963,Parallel Grid Inc,CFO,AMER
C003381,A00714,Parallel Stream Inc,Head of Procurement,AMER
C003382,A00714,Parallel Stream Inc,CFO,AMER
C003383,A00427,Vertex Grid Ltd,CFO,AMER
C003384,A00593,BluePeak Systems Ltd,Solutions Architect,EMEA
C003385,A00593,BluePeak Systems Ltd,VP Engineering,EMEA
C003386,A00606,Vertex Labs,Head of Procurement,AMER
C003387,A00658,Northwind Works Ltd,VP Engineering,AMER
C003388,A00658,Northwind Works Ltd,Head of Procurement,AMER
C003389,A00895,Parallel Grid Inc,VP Operations,AMER
C003390,A00895,Parallel Grid Inc,IT Director,AMER
C003391,A01554,Meridian Dynamics Inc,IT Director,AMER
C003392,A01554,Meridian Dynamics Inc,IT Director,AMER
C003393,A00780,Vertex Labs,VP Operations,AMER
C003394,A01213,Pinnacle Cloud Ltd,VP Operations,AMER
C003395,A01213,Pinnacle Cloud Ltd,VP Operations,AMER
C003396,A00579,Meridian Logic,CFO,EMEA
C003397,A00620,BluePeak Dynamics Ltd,Solutions Architect,APAC
C003398,A00229,Vertex Bridge,Head of Procurement,AMER
C003399,A00041,Cobalt Labs Inc,Solutions Architect,AMER
C003400,A00697,Parallel Works Ltd,CFO,AMER
C003401,A00697,Parallel Works Ltd,VP Operations,AMER
C003402,A00308,Northwind Stream,IT Director,APAC
C003403,A00308,Northwind Stream,IT Director,APAC
C003404,A01595,Cobalt Bridge Inc,Head of Procurement,EMEA
C003405,A00987,BluePeak Stream,VP Operations,EMEA
C003406,A00987,BluePeak Stream,CFO,EMEA
C003407,A00029,Northwind Stream Inc,IT Director,AMER
C003408,A01018,Granite Point Inc,VP Engineering,AMER
C003409,A01018,Granite Point Inc,Solutions Architect,AMER
C003410,A01591,Granite Bridge,Solutions Architect,EMEA
C003411,A01666,Parallel Dynamics Ltd,VP Operations,AMER
C003412,A00107,Meridian Bridge Inc,Solutions Architect,EMEA
C003413,A00107,Meridian Bridge Inc,VP Engineering,EMEA
C003414,A00372,BluePeak Dynamics Ltd,VP Engineering,APAC
C003415,A00407,Cobalt Stream,IT Director,APAC
C003416,A00407,Cobalt Stream,Head of Procurement,APAC
C003417,A00008,Parallel Dynamics Ltd,VP Operations,EMEA
C003418,A00008,Parallel Dynamics Ltd,CFO,EMEA
C003419,A00760,Pinnacle Cloud,Head of Procurement,AMER
C003420,A01166,Northwind Point,VP Operations,AMER
C003421,A01166,Northwind Point,CFO,AMER
C003422,A01405,Meridian Works Inc,Head of Procurement,AMER
C003423,A00388,Northwind Point,Head of Procurement,EMEA
C003424,A01642,Northwind Works,VP Engineering,EMEA
C003425,A00675,Northwind Systems,Solutions Architect,AMER
C003426,A00738,Vertex Grid Ltd,Solutions Architect,APAC
C003427,A00738,Vertex Grid Ltd,Solutions Architect,APAC
C003428,A01151,Cobalt Stream Inc,Solutions Architect,AMER
C003429,A01151,Cobalt Stream Inc,Head of Procurement,AMER
C003430,A00268,Meridian Dynamics Ltd,IT Director,AMER
C003431,A00268,Meridian Dynamics Ltd,VP Operations,AMER
C003432,A01833,Northwind Labs Inc,VP Engineering,AMER
C003433,A01403,Silverline Cloud,Head of Procurement,EMEA
C003434,A01789,Vertex Dynamics Ltd,CFO,EMEA
C003435,A01220,Northwind Bridge Inc,Solutions Architect,EMEA
C003436,A00470,Parallel Systems Inc,Solutions Architect,AMER
C003437,A00470,Parallel Systems Inc,Solutions Architect,AMER
C003438,A00497,Granite Labs Inc,Solutions Architect,AMER
C003439,A00497,Granite Labs Inc,IT Director,AMER
C003440,A00636,Pinnacle Point Ltd,Solutions Architect,AMER
C003441,A00265,Pinnacle Works,Solutions Architect,AMER
C003442,A01902,Meridian Labs Inc,CFO,APAC
C003443,A01902,Meridian Labs Inc,CFO,APAC
C003444,A00822,Cobalt Logic Ltd,VP Operations,AMER
C003445,A00822,Cobalt Logic Ltd,VP Operations,AMER
C003446,A01218,BluePeak Systems,Solutions Architect,AMER
C003447,A01218,BluePeak Systems,Solutions Architect,AMER
C003448,A01578,Cobalt Works,VP Engineering,AMER
C003449,A01578,Cobalt Works,VP Engineering,AMER
C003450,A00056,BluePeak Point Inc,Head of Procurement,AMER
C003451,A01190,Northwind Labs Inc,Head of Procurement,AMER
C003452,A01315,Parallel Systems,IT Director,EMEA
C003453,A01661,BluePeak Stream Inc,VP Engineering,APAC
C003454,A00888,Aurora Bridge Inc,IT Director,APAC
C003455,A00888,Aurora Bridge Inc,Solutions Architect,APAC
C003456,A00941,Granite Dynamics Ltd,CFO,AMER
C003457,A00692,Silverline Dynamics,CFO,APAC
C003458,A00692,Silverline Dynamics,Head of Procurement,APAC
C003459,A01859,Northwind Cloud Inc,Head of Procurement,AMER
C003460,A01319,Vertex Logic,VP Engineering,EMEA
C003461,A01319,Vertex Logic,Solutions Architect,EMEA
C003462,A00220,Northwind Logic,VP Engineering,AMER
C003463,A01962,Parallel Dynamics Inc,IT Director,APAC
C003464,A01239,Aurora Systems Ltd,IT Director,APAC
C003465,A01239,Aurora Systems Ltd,Head of Procurement,APAC
C003466,A01712,Northwind Stream Inc,Solutions Architect,EMEA
C003467,A01712,Northwind Stream Inc,VP Engineering,EMEA
C003468,A00047,Aurora Cloud,CFO,EMEA
C003469,A00047,Aurora Cloud,CFO,EMEA
C003470,A01590,Cobalt Logic Inc,IT Director,APAC
C003471,A01453,Aurora Grid Ltd,Head of Procurement,APAC
C003472,A01453,Aurora Grid Ltd,VP Operations,APAC
C003473,A00730,Cobalt Cloud Ltd,IT Director,AMER
C003474,A00730,Cobalt Cloud Ltd,VP Engineering,AMER
C003475,A00512,BluePeak Stream,VP Operations,EMEA
C003476,A00512,BluePeak Stream,VP Engineering,EMEA
C003477,A00206,Pinnacle Logic Inc,CFO,AMER
C003478,A00206,Pinnacle Logic Inc,Head of Procurement,AMER
C003479,A00313,Northwind Stream Inc,Head of Procurement,AMER
C003480,A00346,Granite Grid,CFO,AMER
C003481,A01536,BluePeak Point,Solutions Architect,AMER
C003482,A01536,BluePeak Point,IT Director,AMER
C003483,A01399,Silverline Works Inc,VP Operations,EMEA
C003484,A01399,Silverline Works Inc,CFO,EMEA
C003485,A01401,Aurora Labs,VP Engineering,AMER
C003486,A00984,Cobalt Logic Ltd,IT Director,EMEA
C003487,A00984,Cobalt Logic Ltd,IT Director,EMEA
C003488,A01148,BluePeak Dynamics Inc,IT Director,AMER
C003489,A01680,Cobalt Works Ltd,VP Engineering,AMER
C003490,A00373,Granite Works Inc,VP Engineering,APAC
C003491,A00373,Granite Works Inc,IT Director,APAC
C003492,A00716,Vertex Grid,IT Director,AMER
C003493,A01293,Cobalt Cloud,VP Operations,AMER
C003494,A00502,Meridian Works Inc,IT Director,EMEA
C003495,A00502,Meridian Works Inc,VP Operations,EMEA
C003496,A01944,Meridian Systems,CFO,AMER
C003497,A00213,BluePeak Cloud Ltd,VP Operations,AMER
C003498,A00032,Silverline Bridge,VP Operations,AMER
C003499,A01341,Cobalt Stream Ltd,Solutions Architect,EMEA
C003500,A01341,Cobalt Stream Ltd,VP Operations,EMEA
C003501,A00993,Pinnacle Labs,Head of Procurement,APAC
C003502,A00993,Pinnacle Labs,VP Engineering,APAC
C003503,A01549,Pinnacle Dynamics,Head of Procurement,EMEA
C003504,A01794,Granite Labs Inc,VP Operations,EMEA
C003505,A01794,Granite Labs Inc,VP Engineering,EMEA
C003506,A00793,Silverline Stream Inc,VP Operations,AMER
C003507,A00111,Parallel Dynamics Ltd,IT Director,AMER
C003508,A00111,Parallel Dynamics Ltd,CFO,AMER
C003509,A00900,BluePeak Systems Inc,VP Operations,AMER
C003510,A00900,BluePeak Systems Inc,CFO,AMER
C003511,A00500,Parallel Bridge Ltd,VP Operations,APAC
C003512,A01937,Vertex Works,IT Director,EMEA
C003513,A00710,Pinnacle Bridge Inc,Head of Procurement,AMER
C003514,A00710,Pinnacle Bridge Inc,VP Operations,AMER
C003515,A01685,Vertex Labs,VP Operations,APAC
C003516,A01685,Vertex Labs,Solutions Architect,APAC
C003517,A01643,Vertex Systems Inc,VP Operations,EMEA
C003518,A01036,Cobalt Cloud Ltd,VP Engineering,AMER
C003519,A01036,Cobalt Cloud Ltd,Head of Procurement,AMER
C003520,A00416,Granite Dynamics Inc,IT Director,APAC
C003521,A01645,Meridian Stream,CFO,APAC
C003522,A01050,Aurora Dynamics,VP Engineering,AMER
C003523,A00321,Parallel Stream,IT Director,AMER
C003524,A01368,Cobalt Grid,CFO,APAC
C003525,A00282,BluePeak Stream,IT Director,EMEA
C003526,A00282,BluePeak Stream,VP Engineering,EMEA
C003527,A01391,Pinnacle Systems Ltd,Head of Procurement,APAC
C003528,A01562,Silverline Bridge Inc,Head of Procurement,APAC
C003529,A01562,Silverline Bridge Inc,IT Director,APAC
C003530,A01776,Parallel Logic Ltd,CFO,AMER
C003531,A01710,Granite Logic,VP Operations,AMER
C003532,A01710,Granite Logic,VP Operations,AMER
C003533,A01127,Cobalt Systems,CFO,EMEA
C003534,A01127,Cobalt Systems,CFO,EMEA
C003535,A00433,BluePeak Dynamics,CFO,APAC
C003536,A00204,Granite Grid Inc,IT Director,AMER
C003537,A00884,BluePeak Labs Inc,VP Engineering,APAC
C003538,A00884,BluePeak Labs Inc,VP Operations,APAC
C003539,A01991,Cobalt Grid Inc,Head of Procurement,AMER
C003540,A01755,Parallel Works Ltd,Head of Procurement,AMER
C003541,A01755,Parallel Works Ltd,Solutions Architect,AMER
C003542,A01388,Granite Labs Inc,Solutions Architect,EMEA
C003543,A00842,Granite Labs Inc,IT Director,AMER
C003544,A00842,Granite Labs Inc,IT Director,AMER
C003545,A01487,Granite Works Inc,VP Engineering,AMER
C003546,A00130,BluePeak Grid Inc,VP Operations,AMER
C003547,A00728,Northwind Grid Ltd,CFO,AMER
C003548,A00728,Northwind Grid Ltd,VP Operations,AMER
C003549,A01402,BluePeak Point,VP Operations,EMEA
C003550,A01863,Pinnacle Cloud Inc,Solutions Architect,EMEA
C003551,A01863,Pinnacle Cloud Inc,Head of Procurement,EMEA
C003552,A00291,Silverline Stream Inc,VP Engineering,AMER
C003553,A00291,Silverline Stream Inc,Head of Procurement,AMER
C003554,A01475,Parallel Cloud,Head of Procurement,APAC
C003555,A00879,Pinnacle Dynamics Ltd,VP Engineering,APAC
C003556,A00099,Northwind Grid,Head of Procurement,AMER
C003557,A00186,Granite Cloud Inc,Head of Procurement,AMER
C003558,A00607,Parallel Dynamics Inc,Head of Procurement,EMEA
C003559,A00607,Parallel Dynamics Inc,Solutions Architect,EMEA
C003560,A00737,Silverline Stream Ltd,IT Director,AMER
C003561,A00737,Silverline Stream Ltd,Solutions Architect,AMER
C003562,A01864,Parallel Labs Ltd,CFO,APAC
C003563,A00355,Parallel Cloud Ltd,CFO,AMER
C003564,A01631,Aurora Grid,Head of Procurement,AMER
C003565,A00492,Silverline Point Inc,IT Director,EMEA
C003566,A00492,Silverline Point Inc,VP Operations,EMEA
C003567,A00588,Cobalt Bridge,VP Engineering,EMEA
C003568,A01831,Aurora Dynamics,Solutions Architect,AMER
C003569,A01831,Aurora Dynamics,Head of Procurement,AMER
C003570,A01336,Silverline Stream Ltd,IT Director,AMER
C003571,A01336,Silverline Stream Ltd,CFO,AMER
C003572,A01926,Parallel Bridge Inc,VP Operations,AMER
C003573,A00960,Granite Works,Solutions Architect,EMEA
C003574,A01819,Aurora Bridge Inc,Solutions Architect,EMEA
C003575,A01819,Aurora Bridge Inc,VP Operations,EMEA
C003576,A01414,Silverline Logic,VP Operations,AMER
C003577,A01414,Silverline Logic,Solutions Architect,AMER
C003578,A01733,Pinnacle Stream,Solutions Architect,AMER
C003579,A01920,Meridian Point Ltd,VP Operations,AMER
C003580,A01920,Meridian Point Ltd,VP Operations,AMER
C003581,A01225,Cobalt Grid Ltd,VP Engineering,APAC
C003582,A01225,Cobalt Grid Ltd,VP Engineering,APAC
C003583,A00221,Granite Works,Head of Procurement,EMEA
C003584,A00831,Pinnacle Logic,Solutions Architect,AMER
C003585,A00831,Pinnacle Logic,Solutions Architect,AMER
C003586,A01844,Parallel Systems,CFO,AMER
C003587,A01844,Parallel Systems,VP Operations,AMER
C003588,A00316,Aurora Logic,VP Engineering,AMER
C003589,A01103,Pinnacle Stream,Head of Procurement,AMER
C003590,A01144,Northwind Bridge Inc,Head of Procurement,EMEA
C003591,A01063,Meridian Grid Inc,VP Engineering,AMER
C003592,A00311,Silverline Bridge,VP Engineering,AMER
C003593,A01288,Granite Bridge,VP Engineering,APAC
C003594,A00237,Silverline Bridge Ltd,IT Director,EMEA
C003595,A01566,Vertex Stream Ltd,VP Engineering,EMEA
C003596,A01566,Vertex Stream Ltd,VP Engineering,EMEA
C003597,A00587,Northwind Point Inc,Head of Procurement,AMER
C003598,A01309,Meridian Bridge Ltd,Solutions Architect,AMER
C003599,A00690,Pinnacle Systems Ltd,IT Director,AMER
C003600,A00690,Pinnacle Systems Ltd,VP Engineering,AMER
C003601,A01389,Pinnacle Systems,Head of Procurement,AMER
C003602,A01389,Pinnacle Systems,VP Operations,AMER
C003603,A01400,Vertex Works,VP Operations,APAC
C003604,A01720,Silverline Bridge Inc,VP Operations,AMER
C003605,A01720,Silverline Bridge Inc,IT Director,AMER
C003606,A00531,Silverline Bridge Ltd,CFO,AMER
C003607,A00531,Silverline Bridge Ltd,IT Director,AMER
C003608,A00132,Parallel Logic Ltd,Head of Procurement,EMEA
C003609,A00132,Parallel Logic Ltd,Solutions Architect,EMEA
C003610,A01328,Pinnacle Logic,Solutions Architect,APAC
C003611,A01328,Pinnacle Logic,CFO,APAC
C003612,A00693,Northwind Works Ltd,CFO,AMER
C003613,A01161,Northwind Dynamics,IT Director,EMEA
C003614,A01161,Northwind Dynamics,Head of Procurement,EMEA
C003615,A00445,Cobalt Point Ltd,CFO,EMEA
C003616,A00539,Silverline Systems,Head of Procurement,AMER
C003617,A00595,BluePeak Grid,Head of Procurement,AMER
C003618,A00595,BluePeak Grid,IT Director,AMER
C003619,A00491,Vertex Bridge,CFO,APAC
C003620,A01259,Granite Labs Ltd,CFO,AMER
C003621,A01640,Granite Point,VP Engineering,EMEA
C003622,A01640,Granite Point,VP Engineering,EMEA
C003623,A01488,Parallel Cloud,Head of Procurement,AMER
C003624,A01488,Parallel Cloud,VP Operations,AMER
C003625,A01521,Granite Cloud,Head of Procurement,EMEA
C003626,A01521,Granite Cloud,Head of Procurement,EMEA
C003627,A00998,Cobalt Point,CFO,AMER
C003628,A01266,Silverline Works,VP Operations,AMER
C003629,A01834,Silverline Systems Inc,Solutions Architect,EMEA
C003630,A01834,Silverline Systems Inc,IT Director,EMEA
C003631,A00082,Meridian Works Inc,CFO,EMEA
C003632,A00680,Northwind Bridge Inc,IT Director,AMER
C003633,A00403,Aurora Labs Inc,VP Engineering,EMEA
C003634,A00089,Granite Bridge,CFO,EMEA
C003635,A01152,Vertex Dynamics Inc,VP Engineering,AMER
C003636,A01152,Vertex Dynamics Inc,Solutions Architect,AMER
C003637,A00429,Silverline Cloud,Head of Procurement,APAC
C003638,A00921,Granite Stream,IT Director,AMER
C003639,A00921,Granite Stream,VP Operations,AMER
C003640,A00992,Vertex Point,VP Operations,EMEA
C003641,A01244,Meridian Cloud Ltd,Head of Procurement,EMEA
C003642,A01244,Meridian Cloud Ltd,IT Director,EMEA
C003643,A01495,Parallel Bridge Inc,Head of Procurement,AMER
C003644,A00166,Pinnacle Bridge,VP Operations,AMER
C003645,A00166,Pinnacle Bridge,VP Engineering,AMER
C003646,A01004,Silverline Cloud Ltd,Solutions Architect,AMER
C003647,A00826,Northwind Point Ltd,VP Engineering,APAC
C003648,A00826,Northwind Point Ltd,VP Engineering,APAC
C003649,A00827,Meridian Labs,CFO,AMER
C003650,A01496,Parallel Grid Inc,VP Operations,EMEA
C003651,A00753,Cobalt Logic,CFO,APAC
C003652,A00753,Cobalt Logic,VP Operations,APAC
C003653,A01978,Vertex Point Inc,Head of Procurement,EMEA
C003654,A01978,Vertex Point Inc,VP Operations,EMEA
C003655,A00185,Aurora Cloud Inc,CFO,APAC
C003656,A00185,Aurora Cloud Inc,Head of Procurement,APAC
C003657,A00576,Cobalt Point Inc,IT Director,EMEA
C003658,A00097,Vertex Cloud Inc,VP Engineering,AMER
C003659,A00097,Vertex Cloud Inc,CFO,AMER
C003660,A00426,Cobalt Cloud,VP Operations,EMEA
C003661,A01502,BluePeak Bridge,Head of Procurement,APAC
C003662,A00174,Silverline Bridge,VP Operations,APAC
C003663,A01972,Silverline Works Ltd,Head of Procurement,AMER
C003664,A01972,Silverline Works Ltd,VP Engineering,AMER
C003665,A01482,Vertex Bridge,IT Director,EMEA
C003666,A01868,Silverline Cloud Inc,CFO,AMER
C003667,A01868,Silverline Cloud Inc,Solutions Architect,AMER
C003668,A00974,Granite Point Ltd,VP Operations,AMER
C003669,A01385,Silverline Cloud,IT Director,APAC
C003670,A00045,Silverline Works Ltd,CFO,AMER
C003671,A00045,Silverline Works Ltd,Head of Procurement,AMER
C003672,A00067,Pinnacle Stream,IT Director,EMEA
C003673,A01781,Parallel Bridge Ltd,IT Director,EMEA
C003674,A01781,Parallel Bridge Ltd,VP Engineering,EMEA
